CATEGORY,PARENT,ADVERTISER,PRODUCT,TITLE,TAGLINE,REVISION,DESCRIPTION,LANGUAGE,MEDIA TYPE,LINK,ADSCOPE ID,CORE CREATIVE ID,CREATIVE ATTRIBUTE(S),LAST PERIOD AIRED,LENGTH/SIZE,MARKET1,PROGRAM,FIRST SEEN,UNITS,DOLS
D262 Solid & Roll-On Deodorants & Antiperspirants,Procter & Gamble Co,Old Spice,Old Spice After Hours Solid Antiperspirant/Deodorant & Old Spice Ultra Smooth : Combo,Ultra Smooth Handle Sweat,,,"Two people are featured. Man Hello son."" Man 2 staes that Dad it's not cool.  Man states you know it's not uncool Old Spice After Hours and jazz. Man 2 states he prefers ultra smooth handle sweat without all that jazz. Man staes you right son. Text: [Smell like your] [own man man.]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22383730&mtid=1&ff=1,40587687.0,22383730,Ethnic Targeted: African American=Y|,2020-03-30,15,* NATIONAL,BIG BANG THEORY,2020-01-23,1,8944.0
D219 Dental Supplies: Comb Copy & NEC,Glaxosmithkline Plc,Poligrip,Poligrip Super Cushion & Comfort : Denture Adhesive Cream,Comfort All Day Long,,,"A couple is featured. M-Annc Meet Jim."" He states how Jim is conscious about comfort and thus uses Poligrip Super Cushion & Comfort. The first in only formula with adaptive grip cushioning technology. Choose new Poligrip Cushioning Comfort. Text: [EXTRA] [COMFORT] [ALL DAY LONG]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22399811&mtid=1&ff=1,40612121.0,22399811,New Product=Y|,2020-04-20,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-01-27,2,8944.0
G611 Dog Food,General Mills Inc,Blue,Blue Buffalo : Dry Dog Food,Like a Sunshine: Brighton,Love them like family. Feed them like family.,,"Brighton is featured with her dog and tag and text. Brighton When you come home and you've put a hard day at work and you walk in the door and she just looks at you like you are sunshine."" She states there is no other feeling like that. She also states that her dog is her family and she feeds her Blue.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22468201&mtid=1&ff=1,40744065.0,22468201,Spokesperson=Y|Testimonial=Y|,2020-04-20,15,* NATIONAL,BIG BANG THEORY,2020-02-10,1,8944.0
B649 Television & Cable TV: Comb Copy & NEC,Walt Disney Co,Hulu,Hulu : OTT Streaming,Network Overview 51,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22487167&mtid=1&ff=1,40780444.0,22487167,Non-Attributed Creative=Y|,2020-03-30,15,* NATIONAL,BIG BANG THEORY,2020-02-12,1,8944.0
B649 Television & Cable TV: Comb Copy & NEC,Walt Disney Co,Hulu,Hulu : OTT Streaming,Free With Every Subscription 14,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22558715&mtid=1&ff=1,40933049.0,22558715,Non-Attributed Creative=Y|,2020-04-13,15,* NATIONAL,BIG BANG THEORY,2020-02-26,1,8944.0
B430 Insurance Agencies & Brokers,Insurance Zebra Inc,TheZebra.com,TheZebra.com : Online,Compare Car Insurance For Free 151,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22609711&mtid=1&ff=1,41039858.0,22609711,Non-Attributed Creative=Y|,2020-03-30,15,* NATIONAL,BIG BANG THEORY,2020-03-07,1,8944.0
D272 Childrens Diapers & Training Pants,Procter & Gamble Co,Pampers,Pampers Swaddlers : Disposable Diapers,Health Of Your Baby Skin,,,"Tag is featured. Man  Babies skin is absorbent."" He states her skin actually soak...diaper doesn't. Thats why he use Pampers. F-Annc mentions Pampers absorb quickly to trap and lock wetness away keeping your baby skin drier and healthier. The health of your a baby skin start with the Pampers there in.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22543608&mtid=1&ff=1,40902380.0,22543608,,2020-04-06,15,* NATIONAL,MODERN FAMILY,2020-03-02,3,8733.0
H432 Multipurpose Cleaners (Cleansers),JELMAR CORP,CLR,CLR : All-Purpose Cleaner,No Title Assigned - #22615636,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22615636&mtid=1&ff=1,41052540.0,22615636,Non-Attributed Creative=Y|,2020-03-23,15,* NATIONAL,MODERN FAMILY,2020-03-09,2,8696.0
B313 Foreign & U.S. Government,Us Govt,US Census Bureau,US Census Bureau : US Government,Census 2020 278,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22641667&mtid=1&ff=1,41105672.0,22641667,Non-Attributed Creative=Y|,2020-03-30,30,* NATIONAL,MODERN FAMILY,2020-03-13,1,8695.0
B124 Loan/Credit Products & Services (Consumer),Rock Holdings Inc,Quicken,Quicken Loans Rocket Mortgage : Consumer Mortgage Loan,J. Momoa: Feet at Home,Push Button. Get Mortgage.,,"Jason Momoa is featured in a house. J. Momoa Rocket Mortgage understands that home where I can be myself."" He states so feels comfortable. M-Annc states with them you will feel comfortable financing your home as you are living in one. Text: [Push Button.] [Get Momoa.] [Get Comfortable.] [Get Mortgage.]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22450552&mtid=1&ff=1,40719196.0,22450552,Celebrity=Y|Spokesperson=Y|,2020-03-23,15,* NATIONAL,BIG BANG THEORY,2020-02-06,1,7674.0
B124 Loan/Credit Products & Services (Consumer),Rock Holdings Inc,Quicken,Quicken Loans Rocket Mortgage : Consumer Mortgage Loan,J. Momoa: Feel Comfortable in your Home,Push Button. Get Mortgage.,,"Jason Momoa is featured in front of a house. J. Momoa My home is my sanctuary."" He states so he can just kick back and totally get comfortable in his own skin. M-Annc states with them you will feel comfortable financing your home as you are living in one. Text: [Push Button.] [Get Momoa.] [Get Comfortable.] [Get Mortgage.]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22464583&mtid=1&ff=1,40790359.0,22464583,Celebrity=Y|Spokesperson=Y|,2020-03-23,15,* NATIONAL,BIG BANG THEORY,2020-02-06,1,7674.0
A321 Sneakers,Skechers USA Inc,Skechers,Skechers Stretch Fit : Sneakers Women,Perfect Shoe,,,"A woman is featured. F-Annc We all know that feet come in all shapes and sizes."" She states thats why Skechers has created the ultimate comfort fit with stretch knit. This one fit knitter upper stretches and loose with the shape of the foot easy to slip on and with the air cooled memory foam its the perfect shoe. Stretch-Knit only from Skechers.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22617710&mtid=1&ff=1,41056473.0,22617710,,2020-03-23,15,* NATIONAL,BIG BANG THEORY,2020-03-09,1,7674.0
A141 Sportswear & Athleticwear,Skechers USA Inc,Skechers,Skechers Gowalk : Pants Women,Made With Go Flex Fabric 5,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22648982&mtid=1&ff=1,41118927.0,22648982,Non-Attributed Creative=Y|,2020-03-23,15,* NATIONAL,BIG BANG THEORY,2020-03-14,1,7674.0
D571 Smoking Deterrents,Glaxosmithkline Plc,Nicorette,Nicorette : Nicotine Gum,Quitting Smoking Is Freaking Hard,Start stopping with Nicorette.,,"Packs of smoke deterrents are featured. F-Annc Let's be honest."" She states that quitting smoking is freaking hard. She states about quitting every Monday hard. She states that quitting feels so big. She states to try making it smaller and you will be surprised that how easily by starting small can lead to something big. Text: [Proven to] [help you] [quit] [Effective] [craving] [relief] She states to start stopping with Nicorette. Nicorette.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22542817&mtid=1&ff=1,40898172.0,22542817,,2020-05-18,15,* NATIONAL,BIG BANG THEORY,2020-02-24,1,7239.0
D112 Body Skin Care,Johnson & Johnson,Aveeno,Aveeno Daily Moisturizing : Body Moisturizer : Lotion,J.Aniston: Hydrates And Softens Skin,GET SKIN HEALTHY,,"J. Aniston is featured along with text. Text : [GET] [SKIN] [HAPPY] [24/7] J Aniston How do you get skin happy 24X7?"" F-Annc mentions Aveeno with prebiotic oats it hydrates and softens skin.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22543824&mtid=1&ff=1,40899678.0,22543824,Celebrity=Y|,2020-03-23,15,* NATIONAL,MODERN FAMILY,2020-02-24,2,7216.0
H621 Plumbing&Sanitation Equip Fixtrs&Systems,Masco Corp,Delta,Delta : Faucets,Beautiful Design 36,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22328138&mtid=1&ff=1,40474388.0,22328138,Non-Attributed Creative=Y|,2020-05-04,15,* NATIONAL,MODERN FAMILY,2020-01-13,1,6560.0
"V219 Car & Truck Dlrs, Sales & Lsg: Comb&NEC",Not Itemized-Loc Dlr,DriveTime Local Dealer,DriveTime Auto Sales : Online,No Title Assigned - #22359273,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22359273&mtid=1&ff=1,40529318.0,22359273,Non-Attributed Creative=Y|,2020-05-25,15,* NATIONAL,MODERN FAMILY,2020-01-18,1,6560.0
D322 Medicated Shampoos (Hair),Procter & Gamble Co,Head & Shoulders,Head & Shoulders : Dandruff Shampoo,Flake Free for 72 Hours,WHAT YOU DO IS UP TO YOU,,"A man is featured in front of a mirror. M-Annc Head & Shoulders stops flakes for seventy two hours."" He states that this is enough time to invent a new dance with tear away pants. He states to stay flake free for 72 hours.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22468892&mtid=1&ff=1,40745178.0,22468892,,2020-05-18,15,* NATIONAL,MODERN FAMILY,2020-02-10,1,6560.0
B329 Organization Advertising: NEC,Paper & Packaging Board,Paper & Packaging Board,Paper & Packaging Board : Organization,How Life Unfolds 153,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22616825&mtid=1&ff=1,41054803.0,22616825,Non-Attributed Creative=Y|,2020-04-27,15,* NATIONAL,MODERN FAMILY | VOICE,2020-03-09,7,6538.0
F512 Chocolate Candy Bars,Ferrero SpA,Kinder,Kinder Bueno : Chocolate Bar,Rich with Fillings,Life Gets Bueno,,"Product is featured. M-Annc New Kinder Bueno."" He states it's crispy and creamy and it's not the average chocolate bar it's a smooth milk chocolate with crispy wafer and creamy hazelnut filling it's new Kinder Bueno.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22468898&mtid=1&ff=1,40751121.0,22468898,,2020-04-27,15,* NATIONAL,VOICE,2020-02-10,4,6214.0
D223 Bath Toiletries & Powders,Unilever,Dove,Dove Deep Moisture : Body Wash,Keep Telling Stories Beautifully,Proven lasting care for the skin you live in,,"Sandra is featured along with the text. F-Annc Our skin tells a story that deserves a best care."" She states Dove body wash's new formula works with your skin for lasting care so your skin can keep telling stories beautifully. New Dove Body Wash.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22473639&mtid=1&ff=1,40755099.0,22473639,New Product=Y|,2020-04-06,15,* NATIONAL,MODERN FAMILY,2020-02-10,6,5861.0
D322 Medicated Shampoos (Hair),Procter & Gamble Co,Head & Shoulders,Head & Shoulders : Dandruff Shampoo,Stay Flake Free,WHAT YOU DO IS UP TO YOU,,"A man in front of a mirror is featured. M-Annc ... for seventy two hours."" He states that is enough time for log roll for days and you can recieve praise for log rolling ways. It turns into a log workout craze. He notes to stay flake free for seventy two hours.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22474777&mtid=1&ff=1,40767420.0,22474777,,2020-04-20,15,* NATIONAL,MODERN FAMILY,2020-02-11,2,5822.0
H432 Multipurpose Cleaners (Cleansers),JELMAR CORP,CLR,CLR : All-Purpose Cleaner,Fight the Clean Fight,,,"A women is featured in the kitchen. Man Hey Crisi."" He asked wanna arm wrestling. Now you can handel calcium build up to taffy. F-Annc states the calcium build up with CLR clear and fight the clean fight.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22615742&mtid=1&ff=1,41053738.0,22615742,,2020-04-20,15,* NATIONAL,MODERN FAMILY,2020-03-09,2,5822.0
H443 Bath & Kitchen Cleaners,JELMAR CORP,CLR,CLR : Bathroom & Kitchen Spray Cleaner,Keep Your Bathroom Clean,FIGHT THE CLEAN FIGHT,,"Woman is featured . Man Hey."" He states you know you love your counter crust. Everytime she sees him and say it's flattering F-Annc mentioned to KO counters top problem CLR clear.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22623985&mtid=1&ff=1,41068686.0,22623985,,2020-04-13,15,* NATIONAL,MODERN FAMILY,2020-03-09,2,5822.0
"H353 Deodorizers, Air Fresheners & Purifiers",Reckitt Benckiser Plc,Airwick,Airwick Botanica : Scented Oil & Spray Air Freshener,6 Exotic Fragrances,NATURE INSPIRED - PLANET CONSCIOUS,,"Logo is featured with plants. F-Annc Introducing Botanica unique new fragrances that finally capture the essence of nature's beauty by using natural ingredients to craft scents that work in harmony."" She states warm vanilla and Himalayan magnolia French lavender and honey blossom tropical pineapple and Tunisian rosemary creating a range of 6 exotic fragrances pairing that are responsibly sourced and way that would respect planet.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22394645&mtid=1&ff=1,40602410.0,22394645,New Product=Y|,2020-04-13,30,* NATIONAL,MODERN FAMILY,2020-01-27,1,5821.0
D272 Childrens Diapers & Training Pants,Procter & Gamble Co,Luvs,Luvs : Disposable Diapers,Pro Level Leak Protection,parent like a pro,,Music & Text Only-No Words Spoken. A man carrying a baby diaper in his pocket is featured. TEXT: [CHEAP] [LEAKY] [DIAPERS] [pro level] [LEAK PROTECTION],English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22394353&mtid=1&ff=1,40602875.0,22394353,,2020-03-30,30,* NATIONAL,MODERN FAMILY,2020-01-27,1,5821.0
F612 Light & Low Alcohol Beer & Ale,Molson Coors Brewing Co,Coors,Coors Light : Beer,Mountain Cold Refreshment 122,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22446252&mtid=1&ff=1,40701495.0,22446252,Non-Attributed Creative=Y|,2020-03-30,15,* NATIONAL,MODERN FAMILY,2020-02-05,1,4348.0
B121 Banking (Consumer),Chime Bank,Chime Bank,Chime Bank : Online,Two Days Earlier Payment/Phone Layout,,Now the phone's screen layout has changed.,"People are featured at a restaurant. Woman Are those your bank fees?"" He answers yes. Woman states that he should start thinking with Chime with no hidden fees and get paid up to 2 days earlier with direct deposit. chime.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22495321&mtid=1&ff=1,40819223.0,22495321,,2020-04-27,15,* NATIONAL,MODERN FAMILY | VOICE,2020-02-13,5,4341.0
H422 Heavy Duty Laundry Detergents,Procter & Gamble Co,Tide,Tide Power Pods : Laundry Detergent Packs,Even More Powerful,It's got to be,,"Pack of detergent is featured along with the text and tag. M-Annc Introducing Tide Power Pods."" Woman 1 mentions with cat and nat. New Tide Power Pods can cleans out the whole situation. Tide Pods and even more powerful. Get clean because it's got to be.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22533142&mtid=1&ff=1,40873088.0,22533142,New Product=Y|,2020-04-27,15,* NATIONAL,MODERN FAMILY | VOICE,2020-01-27,3,4317.0
D567 Prescription Medications NEC,Novartis AG,Novartis,Kisqali : Breast Cancer Rx,Helps Women Live Longer,,,"A Woman face is shown.F-Annc We are the thrivers"". F-Annc states that women with breast cancer standing in the struggle asking for science not sorry their time for more time has come living longer is possible and proven in women taking Kisqali is the only treatment in its class with proven overall survival results in two clinical trials helping women live longer with HR positive or negative metastatic breast cancer. Kisaqali is more effective in delaying disease progression it can cause lung problem or abnormal heartbeat leading to death & serious liver problems & low white blood cell count  which may result in severe infection Tell your doctor right away if you have new or worsening symptoms including breathing problems cough chest pain or breast feeding it's the time to continue to shine because we are the thrivers. Ask your doctor about Kisqali the only treatment in its class proven to help women live longer in two clinical trials.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22286956&mtid=1&ff=1,40396204.0,22286956,,2020-04-27,90,* NATIONAL,VOICE,2020-01-06,1,4218.0
B129 Financial Products & Services NEC,Jackson Hewitt Tax Service Inc,Jackson Hewitt,Jackson Hewitt Tax & Financial : Consumer Tax Preparation Services,Bigger Refund Or Get $100 35,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22591818&mtid=1&ff=1,41001693.0,22591818,Non-Attributed Creative=Y|,2020-03-30,15,* NATIONAL,MODERN FAMILY,2020-03-04,2,3238.0
V829 Business-Direct Response: NEC,HealthMarkets Inc,HealthMarkets,HealthMarkets : Insurance DR,"$0 Copays, $0 Deductibles 40",,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22292317&mtid=1&ff=1,40407749.0,22292317,Non-Attributed Creative=Y|,2020-04-27,60,* NATIONAL,VOICE,2020-01-07,2,3176.0
"B451 Real Estate Agents, Agencies & Brokers",Re/Max Intl Inc,Re/Max,Re/Max Realty : Real Estate Services,Do Your Research First,,,"A woman is featured. Woman ... I would save money with that discount agent."" Text: [Want an agent who actually] [does their research?] [Don't worry we've done] [this a million times] remax.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22580874&mtid=1&ff=1,40981245.0,22580874,,2020-03-30,15,* NATIONAL,MODERN FAMILY,2020-03-02,1,2911.0
